participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.menu_number,player.displayed_first,player.lotterychoice,player.roll,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
10,giz90rrt,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.646727+00:00,1,,,0.00,10,,,,,0.00,1,17,q9eskw4s,20210714_1000,,,,0
11,5hswcrm3,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.716914+00:00,1,,,0.00,11,,,,,0.00,1,17,q9eskw4s,20210714_1000,,,,0
12,zeq8j6md,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.798042+00:00,1,,,0.00,12,,,,,0.00,1,17,q9eskw4s,20210714_1000,,,,0
1,xnn4ylqp,,0,61,61,endpage,EarningsPage,2021-07-14 08:53:23.831879+00:00,1,,,17.00,1,6,p,1,2,0.00,1,18,q9eskw4s,20210714_1000,,,,0
2,thvb1r44,,0,61,61,endpage,EarningsPage,2021-07-14 08:58:49.128573+00:00,1,,,27.00,2,10,p,1,4,0.00,1,18,q9eskw4s,20210714_1000,,,,0
3,lwxingsi,,0,61,61,endpage,EarningsPage,2021-07-14 09:06:43.317197+00:00,1,,,17.00,3,11,p,1,19,0.00,1,18,q9eskw4s,20210714_1000,,,,0
4,40to1dnc,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.128308+00:00,1,,,0.00,4,,,,,0.00,1,18,q9eskw4s,20210714_1000,,,,0
5,tbee3wtq,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.221778+00:00,1,,,0.00,5,,,,,0.00,1,18,q9eskw4s,20210714_1000,,,,0
6,w76xuqvl,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.325048+00:00,1,,,0.00,6,,,,,0.00,1,18,q9eskw4s,20210714_1000,,,,0
7,xmtreq44,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.412226+00:00,1,,,0.00,7,,,,,0.00,1,18,q9eskw4s,20210714_1000,,,,0
8,sndaasm4,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.486400+00:00,1,,,0.00,8,,,,,0.00,1,18,q9eskw4s,20210714_1000,,,,0
9,yl5dg2vu,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.572081+00:00,1,,,0.00,9,,,,,0.00,1,18,q9eskw4s,20210714_1000,,,,0
10,giz90rrt,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.646727+00:00,1,,,0.00,10,,,,,0.00,1,18,q9eskw4s,20210714_1000,,,,0
11,5hswcrm3,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.716914+00:00,1,,,0.00,11,,,,,0.00,1,18,q9eskw4s,20210714_1000,,,,0
12,zeq8j6md,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.798042+00:00,1,,,0.00,12,,,,,0.00,1,18,q9eskw4s,20210714_1000,,,,0
1,xnn4ylqp,,0,61,61,endpage,EarningsPage,2021-07-14 08:53:23.831879+00:00,1,,,17.00,1,20,p,0,51,0.00,1,19,q9eskw4s,20210714_1000,,,,0
2,thvb1r44,,0,61,61,endpage,EarningsPage,2021-07-14 08:58:49.128573+00:00,1,,,27.00,2,14,q,1,67,0.00,1,19,q9eskw4s,20210714_1000,,,,0
3,lwxingsi,,0,61,61,endpage,EarningsPage,2021-07-14 09:06:43.317197+00:00,1,,,17.00,3,3,p,1,90,0.00,1,19,q9eskw4s,20210714_1000,,,,0
4,40to1dnc,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.128308+00:00,1,,,0.00,4,,,,,0.00,1,19,q9eskw4s,20210714_1000,,,,0
5,tbee3wtq,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.221778+00:00,1,,,0.00,5,,,,,0.00,1,19,q9eskw4s,20210714_1000,,,,0
6,w76xuqvl,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.325048+00:00,1,,,0.00,6,,,,,0.00,1,19,q9eskw4s,20210714_1000,,,,0
7,xmtreq44,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.412226+00:00,1,,,0.00,7,,,,,0.00,1,19,q9eskw4s,20210714_1000,,,,0
8,sndaasm4,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.486400+00:00,1,,,0.00,8,,,,,0.00,1,19,q9eskw4s,20210714_1000,,,,0
9,yl5dg2vu,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.572081+00:00,1,,,0.00,9,,,,,0.00,1,19,q9eskw4s,20210714_1000,,,,0
10,giz90rrt,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.646727+00:00,1,,,0.00,10,,,,,0.00,1,19,q9eskw4s,20210714_1000,,,,0
11,5hswcrm3,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.716914+00:00,1,,,0.00,11,,,,,0.00,1,19,q9eskw4s,20210714_1000,,,,0
12,zeq8j6md,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.798042+00:00,1,,,0.00,12,,,,,0.00,1,19,q9eskw4s,20210714_1000,,,,0
1,xnn4ylqp,,0,61,61,endpage,EarningsPage,2021-07-14 08:53:23.831879+00:00,1,,,17.00,1,23,p,0,99,0.00,1,20,q9eskw4s,20210714_1000,,,,0
2,thvb1r44,,0,61,61,endpage,EarningsPage,2021-07-14 08:58:49.128573+00:00,1,,,27.00,2,6,p,1,31,0.00,1,20,q9eskw4s,20210714_1000,,,,0
3,lwxingsi,,0,61,61,endpage,EarningsPage,2021-07-14 09:06:43.317197+00:00,1,,,17.00,3,4,q,1,11,0.00,1,20,q9eskw4s,20210714_1000,,,,0
4,40to1dnc,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.128308+00:00,1,,,0.00,4,,,,,0.00,1,20,q9eskw4s,20210714_1000,,,,0
5,tbee3wtq,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.221778+00:00,1,,,0.00,5,,,,,0.00,1,20,q9eskw4s,20210714_1000,,,,0
6,w76xuqvl,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.325048+00:00,1,,,0.00,6,,,,,0.00,1,20,q9eskw4s,20210714_1000,,,,0
7,xmtreq44,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.412226+00:00,1,,,0.00,7,,,,,0.00,1,20,q9eskw4s,20210714_1000,,,,0
8,sndaasm4,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.486400+00:00,1,,,0.00,8,,,,,0.00,1,20,q9eskw4s,20210714_1000,,,,0
9,yl5dg2vu,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.572081+00:00,1,,,0.00,9,,,,,0.00,1,20,q9eskw4s,20210714_1000,,,,0
10,giz90rrt,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.646727+00:00,1,,,0.00,10,,,,,0.00,1,20,q9eskw4s,20210714_1000,,,,0
11,5hswcrm3,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.716914+00:00,1,,,0.00,11,,,,,0.00,1,20,q9eskw4s,20210714_1000,,,,0
12,zeq8j6md,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.798042+00:00,1,,,0.00,12,,,,,0.00,1,20,q9eskw4s,20210714_1000,,,,0
1,xnn4ylqp,,0,61,61,endpage,EarningsPage,2021-07-14 08:53:23.831879+00:00,1,,,17.00,1,24,p,0,23,0.00,1,21,q9eskw4s,20210714_1000,,,,0
2,thvb1r44,,0,61,61,endpage,EarningsPage,2021-07-14 08:58:49.128573+00:00,1,,,27.00,2,16,p,1,52,0.00,1,21,q9eskw4s,20210714_1000,,,,0
3,lwxingsi,,0,61,61,endpage,EarningsPage,2021-07-14 09:06:43.317197+00:00,1,,,17.00,3,9,q,0,27,0.00,1,21,q9eskw4s,20210714_1000,,,,0
4,40to1dnc,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.128308+00:00,1,,,0.00,4,,,,,0.00,1,21,q9eskw4s,20210714_1000,,,,0
5,tbee3wtq,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.221778+00:00,1,,,0.00,5,,,,,0.00,1,21,q9eskw4s,20210714_1000,,,,0
6,w76xuqvl,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.325048+00:00,1,,,0.00,6,,,,,0.00,1,21,q9eskw4s,20210714_1000,,,,0
7,xmtreq44,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.412226+00:00,1,,,0.00,7,,,,,0.00,1,21,q9eskw4s,20210714_1000,,,,0
8,sndaasm4,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.486400+00:00,1,,,0.00,8,,,,,0.00,1,21,q9eskw4s,20210714_1000,,,,0
9,yl5dg2vu,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.572081+00:00,1,,,0.00,9,,,,,0.00,1,21,q9eskw4s,20210714_1000,,,,0
10,giz90rrt,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.646727+00:00,1,,,0.00,10,,,,,0.00,1,21,q9eskw4s,20210714_1000,,,,0
11,5hswcrm3,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.716914+00:00,1,,,0.00,11,,,,,0.00,1,21,q9eskw4s,20210714_1000,,,,0
12,zeq8j6md,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.798042+00:00,1,,,0.00,12,,,,,0.00,1,21,q9eskw4s,20210714_1000,,,,0
1,xnn4ylqp,,0,61,61,endpage,EarningsPage,2021-07-14 08:53:23.831879+00:00,1,,,17.00,1,12,q,0,24,0.00,1,22,q9eskw4s,20210714_1000,,,,0
2,thvb1r44,,0,61,61,endpage,EarningsPage,2021-07-14 08:58:49.128573+00:00,1,,,27.00,2,3,p,1,58,0.00,1,22,q9eskw4s,20210714_1000,,,,0
3,lwxingsi,,0,61,61,endpage,EarningsPage,2021-07-14 09:06:43.317197+00:00,1,,,17.00,3,8,p,1,92,0.00,1,22,q9eskw4s,20210714_1000,,,,0
4,40to1dnc,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.128308+00:00,1,,,0.00,4,,,,,0.00,1,22,q9eskw4s,20210714_1000,,,,0
5,tbee3wtq,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.221778+00:00,1,,,0.00,5,,,,,0.00,1,22,q9eskw4s,20210714_1000,,,,0
6,w76xuqvl,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.325048+00:00,1,,,0.00,6,,,,,0.00,1,22,q9eskw4s,20210714_1000,,,,0
7,xmtreq44,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.412226+00:00,1,,,0.00,7,,,,,0.00,1,22,q9eskw4s,20210714_1000,,,,0
8,sndaasm4,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.486400+00:00,1,,,0.00,8,,,,,0.00,1,22,q9eskw4s,20210714_1000,,,,0
9,yl5dg2vu,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.572081+00:00,1,,,0.00,9,,,,,0.00,1,22,q9eskw4s,20210714_1000,,,,0
10,giz90rrt,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.646727+00:00,1,,,0.00,10,,,,,0.00,1,22,q9eskw4s,20210714_1000,,,,0
11,5hswcrm3,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.716914+00:00,1,,,0.00,11,,,,,0.00,1,22,q9eskw4s,20210714_1000,,,,0
12,zeq8j6md,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.798042+00:00,1,,,0.00,12,,,,,0.00,1,22,q9eskw4s,20210714_1000,,,,0
1,xnn4ylqp,,0,61,61,endpage,EarningsPage,2021-07-14 08:53:23.831879+00:00,1,,,17.00,1,21,q,0,70,0.00,1,23,q9eskw4s,20210714_1000,,,,0
2,thvb1r44,,0,61,61,endpage,EarningsPage,2021-07-14 08:58:49.128573+00:00,1,,,27.00,2,5,p,1,17,0.00,1,23,q9eskw4s,20210714_1000,,,,0
3,lwxingsi,,0,61,61,endpage,EarningsPage,2021-07-14 09:06:43.317197+00:00,1,,,17.00,3,24,p,0,24,0.00,1,23,q9eskw4s,20210714_1000,,,,0
4,40to1dnc,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.128308+00:00,1,,,0.00,4,,,,,0.00,1,23,q9eskw4s,20210714_1000,,,,0
5,tbee3wtq,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.221778+00:00,1,,,0.00,5,,,,,0.00,1,23,q9eskw4s,20210714_1000,,,,0
6,w76xuqvl,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.325048+00:00,1,,,0.00,6,,,,,0.00,1,23,q9eskw4s,20210714_1000,,,,0
7,xmtreq44,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.412226+00:00,1,,,0.00,7,,,,,0.00,1,23,q9eskw4s,20210714_1000,,,,0
8,sndaasm4,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.486400+00:00,1,,,0.00,8,,,,,0.00,1,23,q9eskw4s,20210714_1000,,,,0
9,yl5dg2vu,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.572081+00:00,1,,,0.00,9,,,,,0.00,1,23,q9eskw4s,20210714_1000,,,,0
10,giz90rrt,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.646727+00:00,1,,,0.00,10,,,,,0.00,1,23,q9eskw4s,20210714_1000,,,,0
11,5hswcrm3,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.716914+00:00,1,,,0.00,11,,,,,0.00,1,23,q9eskw4s,20210714_1000,,,,0
12,zeq8j6md,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.798042+00:00,1,,,0.00,12,,,,,0.00,1,23,q9eskw4s,20210714_1000,,,,0
1,xnn4ylqp,,0,61,61,endpage,EarningsPage,2021-07-14 08:53:23.831879+00:00,1,,,17.00,1,13,p,0,94,0.00,1,24,q9eskw4s,20210714_1000,,,,0
2,thvb1r44,,0,61,61,endpage,EarningsPage,2021-07-14 08:58:49.128573+00:00,1,,,27.00,2,22,p,1,42,0.00,1,24,q9eskw4s,20210714_1000,,,,0
3,lwxingsi,,0,61,61,endpage,EarningsPage,2021-07-14 09:06:43.317197+00:00,1,,,17.00,3,12,q,0,62,0.00,1,24,q9eskw4s,20210714_1000,,,,0
4,40to1dnc,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.128308+00:00,1,,,0.00,4,,,,,0.00,1,24,q9eskw4s,20210714_1000,,,,0
5,tbee3wtq,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.221778+00:00,1,,,0.00,5,,,,,0.00,1,24,q9eskw4s,20210714_1000,,,,0
6,w76xuqvl,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.325048+00:00,1,,,0.00,6,,,,,0.00,1,24,q9eskw4s,20210714_1000,,,,0
7,xmtreq44,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.412226+00:00,1,,,0.00,7,,,,,0.00,1,24,q9eskw4s,20210714_1000,,,,0
8,sndaasm4,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.486400+00:00,1,,,0.00,8,,,,,0.00,1,24,q9eskw4s,20210714_1000,,,,0
9,yl5dg2vu,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.572081+00:00,1,,,0.00,9,,,,,0.00,1,24,q9eskw4s,20210714_1000,,,,0
10,giz90rrt,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.646727+00:00,1,,,0.00,10,,,,,0.00,1,24,q9eskw4s,20210714_1000,,,,0
11,5hswcrm3,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.716914+00:00,1,,,0.00,11,,,,,0.00,1,24,q9eskw4s,20210714_1000,,,,0
12,zeq8j6md,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.798042+00:00,1,,,0.00,12,,,,,0.00,1,24,q9eskw4s,20210714_1000,,,,0
1,xnn4ylqp,,0,61,61,endpage,EarningsPage,2021-07-14 08:53:23.831879+00:00,1,,,17.00,1,7,q,0,23,0.00,1,25,q9eskw4s,20210714_1000,,,,0
2,thvb1r44,,0,61,61,endpage,EarningsPage,2021-07-14 08:58:49.128573+00:00,1,,,27.00,2,8,p,0,59,0.00,1,25,q9eskw4s,20210714_1000,,,,0
3,lwxingsi,,0,61,61,endpage,EarningsPage,2021-07-14 09:06:43.317197+00:00,1,,,17.00,3,1,p,1,72,0.00,1,25,q9eskw4s,20210714_1000,,,,0
4,40to1dnc,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.128308+00:00,1,,,0.00,4,,,,,0.00,1,25,q9eskw4s,20210714_1000,,,,0
5,tbee3wtq,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.221778+00:00,1,,,0.00,5,,,,,0.00,1,25,q9eskw4s,20210714_1000,,,,0
6,w76xuqvl,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.325048+00:00,1,,,0.00,6,,,,,0.00,1,25,q9eskw4s,20210714_1000,,,,0
7,xmtreq44,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.412226+00:00,1,,,0.00,7,,,,,0.00,1,25,q9eskw4s,20210714_1000,,,,0
8,sndaasm4,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.486400+00:00,1,,,0.00,8,,,,,0.00,1,25,q9eskw4s,20210714_1000,,,,0
9,yl5dg2vu,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.572081+00:00,1,,,0.00,9,,,,,0.00,1,25,q9eskw4s,20210714_1000,,,,0
10,giz90rrt,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.646727+00:00,1,,,0.00,10,,,,,0.00,1,25,q9eskw4s,20210714_1000,,,,0
11,5hswcrm3,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.716914+00:00,1,,,0.00,11,,,,,0.00,1,25,q9eskw4s,20210714_1000,,,,0
12,zeq8j6md,,0,16,61,decisions,DecisionPage,2021-07-14 09:07:40.798042+00:00,1,,,0.00,12,,,,,0.00,1,25,q9eskw4s,20210714_1000,,,,0
1,fbkvcwj3,,0,61,61,endpage,EarningsPage,2021-07-14 10:29:15.472154+00:00,1,,,25.00,1,5,p,0,93,0.00,1,1,6ly2rp8w,20210714_1130,,,,0
2,0ozxf8xh,,0,61,61,endpage,EarningsPage,2021-07-14 10:31:42.827072+00:00,1,,,7.00,2,16,q,1,50,0.00,1,1,6ly2rp8w,20210714_1130,,,,0
3,n06qcp0h,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.337192+00:00,1,,,0.00,3,,,,,0.00,1,1,6ly2rp8w,20210714_1130,,,,0
4,7hjw49ed,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.466754+00:00,1,,,0.00,4,,,,,0.00,1,1,6ly2rp8w,20210714_1130,,,,0
5,8kgcy3zv,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.605412+00:00,1,,,0.00,5,,,,,0.00,1,1,6ly2rp8w,20210714_1130,,,,0
6,zhmyj1yu,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.805534+00:00,1,,,0.00,6,,,,,0.00,1,1,6ly2rp8w,20210714_1130,,,,0
7,z6to9r61,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.965069+00:00,1,,,0.00,7,,,,,0.00,1,1,6ly2rp8w,20210714_1130,,,,0
8,ysie0mmn,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.136069+00:00,1,,,0.00,8,,,,,0.00,1,1,6ly2rp8w,20210714_1130,,,,0
9,j8jtkb47,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.243439+00:00,1,,,0.00,9,,,,,0.00,1,1,6ly2rp8w,20210714_1130,,,,0
10,m5jf0oo3,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.334345+00:00,1,,,0.00,10,,,,,0.00,1,1,6ly2rp8w,20210714_1130,,,,0
11,9gd5kykr,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.512619+00:00,1,,,0.00,11,,,,,0.00,1,1,6ly2rp8w,20210714_1130,,,,0
12,0pd06cy3,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.677455+00:00,1,,,0.00,12,,,,,0.00,1,1,6ly2rp8w,20210714_1130,,,,0
1,fbkvcwj3,,0,61,61,endpage,EarningsPage,2021-07-14 10:29:15.472154+00:00,1,,,25.00,1,14,q,0,16,0.00,1,2,6ly2rp8w,20210714_1130,,,,0
2,0ozxf8xh,,0,61,61,endpage,EarningsPage,2021-07-14 10:31:42.827072+00:00,1,,,7.00,2,23,q,1,55,0.00,1,2,6ly2rp8w,20210714_1130,,,,0
3,n06qcp0h,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.337192+00:00,1,,,0.00,3,,,,,0.00,1,2,6ly2rp8w,20210714_1130,,,,0
4,7hjw49ed,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.466754+00:00,1,,,0.00,4,,,,,0.00,1,2,6ly2rp8w,20210714_1130,,,,0
5,8kgcy3zv,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.605412+00:00,1,,,0.00,5,,,,,0.00,1,2,6ly2rp8w,20210714_1130,,,,0
6,zhmyj1yu,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.805534+00:00,1,,,0.00,6,,,,,0.00,1,2,6ly2rp8w,20210714_1130,,,,0
7,z6to9r61,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.965069+00:00,1,,,0.00,7,,,,,0.00,1,2,6ly2rp8w,20210714_1130,,,,0
8,ysie0mmn,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.136069+00:00,1,,,0.00,8,,,,,0.00,1,2,6ly2rp8w,20210714_1130,,,,0
9,j8jtkb47,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.243439+00:00,1,,,0.00,9,,,,,0.00,1,2,6ly2rp8w,20210714_1130,,,,0
10,m5jf0oo3,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.334345+00:00,1,,,0.00,10,,,,,0.00,1,2,6ly2rp8w,20210714_1130,,,,0
11,9gd5kykr,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.512619+00:00,1,,,0.00,11,,,,,0.00,1,2,6ly2rp8w,20210714_1130,,,,0
12,0pd06cy3,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.677455+00:00,1,,,0.00,12,,,,,0.00,1,2,6ly2rp8w,20210714_1130,,,,0
1,fbkvcwj3,,0,61,61,endpage,EarningsPage,2021-07-14 10:29:15.472154+00:00,1,,,25.00,1,20,q,1,61,0.00,1,3,6ly2rp8w,20210714_1130,,,,0
2,0ozxf8xh,,0,61,61,endpage,EarningsPage,2021-07-14 10:31:42.827072+00:00,1,,,7.00,2,15,q,0,87,0.00,1,3,6ly2rp8w,20210714_1130,,,,0
3,n06qcp0h,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.337192+00:00,1,,,0.00,3,,,,,0.00,1,3,6ly2rp8w,20210714_1130,,,,0
4,7hjw49ed,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.466754+00:00,1,,,0.00,4,,,,,0.00,1,3,6ly2rp8w,20210714_1130,,,,0
5,8kgcy3zv,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.605412+00:00,1,,,0.00,5,,,,,0.00,1,3,6ly2rp8w,20210714_1130,,,,0
6,zhmyj1yu,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.805534+00:00,1,,,0.00,6,,,,,0.00,1,3,6ly2rp8w,20210714_1130,,,,0
7,z6to9r61,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.965069+00:00,1,,,0.00,7,,,,,0.00,1,3,6ly2rp8w,20210714_1130,,,,0
8,ysie0mmn,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.136069+00:00,1,,,0.00,8,,,,,0.00,1,3,6ly2rp8w,20210714_1130,,,,0
9,j8jtkb47,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.243439+00:00,1,,,0.00,9,,,,,0.00,1,3,6ly2rp8w,20210714_1130,,,,0
10,m5jf0oo3,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.334345+00:00,1,,,0.00,10,,,,,0.00,1,3,6ly2rp8w,20210714_1130,,,,0
11,9gd5kykr,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.512619+00:00,1,,,0.00,11,,,,,0.00,1,3,6ly2rp8w,20210714_1130,,,,0
12,0pd06cy3,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.677455+00:00,1,,,0.00,12,,,,,0.00,1,3,6ly2rp8w,20210714_1130,,,,0
1,fbkvcwj3,,0,61,61,endpage,EarningsPage,2021-07-14 10:29:15.472154+00:00,1,,,25.00,1,12,q,1,47,0.00,1,4,6ly2rp8w,20210714_1130,,,,0
2,0ozxf8xh,,0,61,61,endpage,EarningsPage,2021-07-14 10:31:42.827072+00:00,1,,,7.00,2,25,q,1,79,0.00,1,4,6ly2rp8w,20210714_1130,,,,0
3,n06qcp0h,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.337192+00:00,1,,,0.00,3,,,,,0.00,1,4,6ly2rp8w,20210714_1130,,,,0
4,7hjw49ed,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.466754+00:00,1,,,0.00,4,,,,,0.00,1,4,6ly2rp8w,20210714_1130,,,,0
5,8kgcy3zv,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.605412+00:00,1,,,0.00,5,,,,,0.00,1,4,6ly2rp8w,20210714_1130,,,,0
6,zhmyj1yu,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.805534+00:00,1,,,0.00,6,,,,,0.00,1,4,6ly2rp8w,20210714_1130,,,,0
7,z6to9r61,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.965069+00:00,1,,,0.00,7,,,,,0.00,1,4,6ly2rp8w,20210714_1130,,,,0
8,ysie0mmn,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.136069+00:00,1,,,0.00,8,,,,,0.00,1,4,6ly2rp8w,20210714_1130,,,,0
9,j8jtkb47,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.243439+00:00,1,,,0.00,9,,,,,0.00,1,4,6ly2rp8w,20210714_1130,,,,0
10,m5jf0oo3,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.334345+00:00,1,,,0.00,10,,,,,0.00,1,4,6ly2rp8w,20210714_1130,,,,0
11,9gd5kykr,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.512619+00:00,1,,,0.00,11,,,,,0.00,1,4,6ly2rp8w,20210714_1130,,,,0
12,0pd06cy3,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:34.677455+00:00,1,,,0.00,12,,,,,0.00,1,4,6ly2rp8w,20210714_1130,,,,0
1,fbkvcwj3,,0,61,61,endpage,EarningsPage,2021-07-14 10:29:15.472154+00:00,1,,,25.00,1,3,q,1,33,0.00,1,5,6ly2rp8w,20210714_1130,,,,0
2,0ozxf8xh,,0,61,61,endpage,EarningsPage,2021-07-14 10:31:42.827072+00:00,1,,,7.00,2,5,q,0,86,0.00,1,5,6ly2rp8w,20210714_1130,,,,0
3,n06qcp0h,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.337192+00:00,1,,,0.00,3,,,,,0.00,1,5,6ly2rp8w,20210714_1130,,,,0
4,7hjw49ed,,0,16,61,decisions,DecisionPage,2021-07-14 10:34:33.466754+00:00,1,,,0.00,4,,,,,0.00,1,5,6ly2rp8w,20210714_1130,,,,0
