session_code,participant_id_in_session,participant_code,page_index,app_name,page_name,epoch_time,round_number,timeout_happened,is_wait_page
sx6fgj9f,5,tw6ofzo6,35,decisions,DecisionPage,1633944759,20,0,0
sx6fgj9f,4,91o7t87s,41,numeracy,Instructions,1633944759,1,0,0
sx6fgj9f,3,6q4v8zwn,38,decisions,DecisionPage,1633944761,23,0,0
sx6fgj9f,2,icuf6r3i,32,decisions,DecisionPage,1633944761,17,0,0
sx6fgj9f,6,rz20kdvj,38,decisions,DecisionPage,1633944764,23,0,0
sx6fgj9f,5,tw6ofzo6,36,decisions,DecisionPage,1633944765,21,0,0
sx6fgj9f,2,icuf6r3i,33,decisions,DecisionPage,1633944767,18,0,0
sx6fgj9f,5,tw6ofzo6,37,decisions,DecisionPage,1633944770,22,0,0
sx6fgj9f,4,91o7t87s,42,numeracy,Question1,1633944773,1,0,0
sx6fgj9f,6,rz20kdvj,39,decisions,DecisionPage,1633944774,24,0,0
sx6fgj9f,2,icuf6r3i,34,decisions,DecisionPage,1633944774,19,0,0
sx6fgj9f,3,6q4v8zwn,39,decisions,DecisionPage,1633944775,24,0,0
sx6fgj9f,5,tw6ofzo6,38,decisions,DecisionPage,1633944776,23,0,0
sx6fgj9f,1,lualaqid,20,decisions,DecisionPage,1633944781,5,0,0
sx6fgj9f,6,rz20kdvj,40,decisions,DecisionPage,1633944781,25,0,0
sx6fgj9f,7,gz2c6vox,43,numeracy,Question2,1633944784,1,0,0
sx6fgj9f,3,6q4v8zwn,40,decisions,DecisionPage,1633944784,25,0,0
sx6fgj9f,2,icuf6r3i,35,decisions,DecisionPage,1633944784,20,0,0
sx6fgj9f,5,tw6ofzo6,39,decisions,DecisionPage,1633944785,24,0,0
sx6fgj9f,2,icuf6r3i,36,decisions,DecisionPage,1633944789,21,0,0
sx6fgj9f,5,tw6ofzo6,40,decisions,DecisionPage,1633944790,25,0,0
sx6fgj9f,2,icuf6r3i,37,decisions,DecisionPage,1633944793,22,0,0
sx6fgj9f,4,91o7t87s,43,numeracy,Question2,1633944797,1,0,0
sx6fgj9f,2,icuf6r3i,38,decisions,DecisionPage,1633944800,23,0,0
sx6fgj9f,6,rz20kdvj,41,numeracy,Instructions,1633944803,1,0,0
sx6fgj9f,2,icuf6r3i,39,decisions,DecisionPage,1633944804,24,0,0
sx6fgj9f,2,icuf6r3i,40,decisions,DecisionPage,1633944810,25,0,0
sx6fgj9f,5,tw6ofzo6,41,numeracy,Instructions,1633944823,1,0,0
sx6fgj9f,7,gz2c6vox,44,numeracy,Question3,1633944824,1,0,0
sx6fgj9f,6,rz20kdvj,42,numeracy,Question1,1633944832,1,0,0
sx6fgj9f,6,rz20kdvj,43,numeracy,Question2,1633944841,1,0,0
sx6fgj9f,7,gz2c6vox,45,numeracy,Question4,1633944842,1,0,0
sx6fgj9f,3,6q4v8zwn,41,numeracy,Instructions,1633944850,1,0,0
sx6fgj9f,1,lualaqid,21,decisions,DecisionPage,1633944853,6,0,0
sx6fgj9f,3,6q4v8zwn,42,numeracy,Question1,1633944859,1,0,0
sx6fgj9f,6,rz20kdvj,44,numeracy,Question3,1633944861,1,0,0
sx6fgj9f,5,tw6ofzo6,42,numeracy,Question1,1633944864,1,0,0
sx6fgj9f,2,icuf6r3i,41,numeracy,Instructions,1633944870,1,0,0
sx6fgj9f,4,91o7t87s,44,numeracy,Question3,1633944870,1,0,0
sx6fgj9f,7,gz2c6vox,46,numeracy,Question5,1633944876,1,0,0
sx6fgj9f,3,6q4v8zwn,43,numeracy,Question2,1633944876,1,0,0
sx6fgj9f,2,icuf6r3i,42,numeracy,Question1,1633944885,1,0,0
sx6fgj9f,1,lualaqid,22,decisions,DecisionPage,1633944886,7,0,0
sx6fgj9f,6,rz20kdvj,45,numeracy,Question4,1633944889,1,0,0
sx6fgj9f,2,icuf6r3i,43,numeracy,Question2,1633944895,1,0,0
sx6fgj9f,7,gz2c6vox,47,numeracy,Question6,1633944901,1,0,0
sx6fgj9f,4,91o7t87s,45,numeracy,Question4,1633944905,1,0,0
sx6fgj9f,7,gz2c6vox,48,numeracy,Question7,1633944910,1,0,0
sx6fgj9f,2,icuf6r3i,44,numeracy,Question3,1633944915,1,0,0
sx6fgj9f,7,gz2c6vox,49,numeracy,ResultsPage,1633944916,1,0,0
sx6fgj9f,1,lualaqid,23,decisions,DecisionPage,1633944919,8,0,0
sx6fgj9f,3,6q4v8zwn,44,numeracy,Question3,1633944922,1,0,0
sx6fgj9f,2,icuf6r3i,45,numeracy,Question4,1633944934,1,0,0
sx6fgj9f,7,gz2c6vox,50,demographics,Introduction,1633944935,1,0,0
sx6fgj9f,7,gz2c6vox,51,demographics,Page1,1633944938,1,0,0
sx6fgj9f,7,gz2c6vox,52,demographics,Page2,1633944942,1,0,0
sx6fgj9f,6,rz20kdvj,46,numeracy,Question5,1633944943,1,0,0
sx6fgj9f,7,gz2c6vox,53,demographics,Page3,1633944948,1,0,0
sx6fgj9f,5,tw6ofzo6,43,numeracy,Question2,1633944950,1,0,0
sx6fgj9f,3,6q4v8zwn,45,numeracy,Question4,1633944953,1,0,0
sx6fgj9f,7,gz2c6vox,54,demographics,Page4,1633944958,1,0,0
sx6fgj9f,2,icuf6r3i,46,numeracy,Question5,1633944959,1,0,0
sx6fgj9f,7,gz2c6vox,55,demographics,Page5,1633944963,1,0,0
sx6fgj9f,7,gz2c6vox,56,demographics,Page6,1633944967,1,0,0
sx6fgj9f,7,gz2c6vox,57,demographics,Page7,1633944970,1,0,0
sx6fgj9f,2,icuf6r3i,47,numeracy,Question6,1633944973,1,0,0
sx6fgj9f,6,rz20kdvj,47,numeracy,Question6,1633944975,1,0,0
sx6fgj9f,7,gz2c6vox,58,endpage,Introduction,1633944978,1,0,0
sx6fgj9f,2,icuf6r3i,48,numeracy,Question7,1633944986,1,0,0
sx6fgj9f,6,rz20kdvj,48,numeracy,Question7,1633944987,1,0,0
sx6fgj9f,7,gz2c6vox,59,endpage,SummaryPage,1633944988,1,0,0
sx6fgj9f,1,lualaqid,24,decisions,DecisionPage,1633944988,9,0,0
sx6fgj9f,2,icuf6r3i,49,numeracy,ResultsPage,1633944991,1,0,0
sx6fgj9f,7,gz2c6vox,60,endpage,RealisePage,1633944991,1,0,0
sx6fgj9f,4,91o7t87s,46,numeracy,Question5,1633944993,1,0,0
sx6fgj9f,2,icuf6r3i,50,demographics,Introduction,1633944999,1,0,0
sx6fgj9f,3,6q4v8zwn,46,numeracy,Question5,1633944999,1,0,0
sx6fgj9f,6,rz20kdvj,49,numeracy,ResultsPage,1633945000,1,0,0
sx6fgj9f,2,icuf6r3i,51,demographics,Page1,1633945002,1,0,0
sx6fgj9f,2,icuf6r3i,52,demographics,Page2,1633945006,1,0,0
sx6fgj9f,6,rz20kdvj,50,demographics,Introduction,1633945008,1,0,0
sx6fgj9f,1,lualaqid,25,decisions,DecisionPage,1633945009,10,0,0
sx6fgj9f,6,rz20kdvj,51,demographics,Page1,1633945011,1,0,0
sx6fgj9f,2,icuf6r3i,53,demographics,Page3,1633945012,1,0,0
sx6fgj9f,6,rz20kdvj,52,demographics,Page2,1633945015,1,0,0
sx6fgj9f,6,rz20kdvj,53,demographics,Page3,1633945022,1,0,0
sx6fgj9f,2,icuf6r3i,54,demographics,Page4,1633945022,1,0,0
sx6fgj9f,4,91o7t87s,47,numeracy,Question6,1633945026,1,0,0
sx6fgj9f,2,icuf6r3i,55,demographics,Page5,1633945027,1,0,0
sx6fgj9f,6,rz20kdvj,54,demographics,Page4,1633945030,1,0,0
sx6fgj9f,2,icuf6r3i,56,demographics,Page6,1633945032,1,0,0
sx6fgj9f,2,icuf6r3i,57,demographics,Page7,1633945035,1,0,0
sx6fgj9f,2,icuf6r3i,58,endpage,Introduction,1633945041,1,0,0
sx6fgj9f,6,rz20kdvj,55,demographics,Page5,1633945042,1,0,0
sx6fgj9f,4,91o7t87s,48,numeracy,Question7,1633945046,1,0,0
sx6fgj9f,6,rz20kdvj,56,demographics,Page6,1633945046,1,0,0
sx6fgj9f,1,lualaqid,26,decisions,DecisionPage,1633945048,11,0,0
sx6fgj9f,6,rz20kdvj,57,demographics,Page7,1633945050,1,0,0
sx6fgj9f,2,icuf6r3i,59,endpage,SummaryPage,1633945052,1,0,0
sx6fgj9f,2,icuf6r3i,60,endpage,RealisePage,1633945054,1,0,0
sx6fgj9f,6,rz20kdvj,58,endpage,Introduction,1633945057,1,0,0
sx6fgj9f,5,tw6ofzo6,44,numeracy,Question3,1633945062,1,0,0
sx6fgj9f,1,lualaqid,27,decisions,DecisionPage,1633945063,12,0,0
sx6fgj9f,3,6q4v8zwn,47,numeracy,Question6,1633945063,1,0,0
sx6fgj9f,6,rz20kdvj,59,endpage,SummaryPage,1633945070,1,0,0
sx6fgj9f,4,91o7t87s,49,numeracy,ResultsPage,1633945071,1,0,0
sx6fgj9f,3,6q4v8zwn,48,numeracy,Question7,1633945073,1,0,0
sx6fgj9f,6,rz20kdvj,60,endpage,RealisePage,1633945075,1,0,0
sx6fgj9f,4,91o7t87s,50,demographics,Introduction,1633945076,1,0,0
sx6fgj9f,4,91o7t87s,51,demographics,Page1,1633945079,1,0,0
sx6fgj9f,4,91o7t87s,52,demographics,Page2,1633945082,1,0,0
sx6fgj9f,3,6q4v8zwn,49,numeracy,ResultsPage,1633945088,1,0,0
sx6fgj9f,3,6q4v8zwn,50,demographics,Introduction,1633945095,1,0,0
sx6fgj9f,3,6q4v8zwn,51,demographics,Page1,1633945098,1,0,0
sx6fgj9f,3,6q4v8zwn,52,demographics,Page2,1633945101,1,0,0
sx6fgj9f,1,lualaqid,28,decisions,DecisionPage,1633945103,13,0,0
sx6fgj9f,4,91o7t87s,53,demographics,Page3,1633945104,1,0,0
sx6fgj9f,5,tw6ofzo6,45,numeracy,Question4,1633945107,1,0,0
sx6fgj9f,3,6q4v8zwn,53,demographics,Page3,1633945115,1,0,0
sx6fgj9f,4,91o7t87s,54,demographics,Page4,1633945116,1,0,0
sx6fgj9f,4,91o7t87s,55,demographics,Page5,1633945121,1,0,0
sx6fgj9f,4,91o7t87s,56,demographics,Page6,1633945126,1,0,0
sx6fgj9f,1,lualaqid,29,decisions,DecisionPage,1633945128,14,0,0
sx6fgj9f,4,91o7t87s,57,demographics,Page7,1633945129,1,0,0
sx6fgj9f,3,6q4v8zwn,54,demographics,Page4,1633945130,1,0,0
sx6fgj9f,4,91o7t87s,58,endpage,Introduction,1633945132,1,0,0
sx6fgj9f,3,6q4v8zwn,55,demographics,Page5,1633945138,1,0,0
sx6fgj9f,3,6q4v8zwn,56,demographics,Page6,1633945142,1,0,0
sx6fgj9f,1,lualaqid,30,decisions,DecisionPage,1633945143,15,0,0
sx6fgj9f,3,6q4v8zwn,57,demographics,Page7,1633945145,1,0,0
sx6fgj9f,3,6q4v8zwn,58,endpage,Introduction,1633945151,1,0,0
sx6fgj9f,3,6q4v8zwn,59,endpage,SummaryPage,1633945161,1,0,0
sx6fgj9f,4,91o7t87s,59,endpage,SummaryPage,1633945164,1,0,0
sx6fgj9f,3,6q4v8zwn,60,endpage,RealisePage,1633945164,1,0,0
sx6fgj9f,4,91o7t87s,60,endpage,RealisePage,1633945166,1,0,0
sx6fgj9f,5,tw6ofzo6,46,numeracy,Question5,1633945172,1,0,0
sx6fgj9f,1,lualaqid,31,decisions,DecisionPage,1633945185,16,0,0
sx6fgj9f,1,lualaqid,32,decisions,DecisionPage,1633945198,17,0,0
sx6fgj9f,5,tw6ofzo6,47,numeracy,Question6,1633945205,1,0,0
sx6fgj9f,1,lualaqid,33,decisions,DecisionPage,1633945209,18,0,0
sx6fgj9f,1,lualaqid,34,decisions,DecisionPage,1633945222,19,0,0
sx6fgj9f,5,tw6ofzo6,48,numeracy,Question7,1633945232,1,0,0
sx6fgj9f,1,lualaqid,35,decisions,DecisionPage,1633945246,20,0,0
sx6fgj9f,5,tw6ofzo6,49,numeracy,ResultsPage,1633945248,1,0,0
sx6fgj9f,5,tw6ofzo6,50,demographics,Introduction,1633945265,1,0,0
sx6fgj9f,1,lualaqid,36,decisions,DecisionPage,1633945266,21,0,0
sx6fgj9f,5,tw6ofzo6,51,demographics,Page1,1633945269,1,0,0
sx6fgj9f,5,tw6ofzo6,52,demographics,Page2,1633945272,1,0,0
sx6fgj9f,1,lualaqid,37,decisions,DecisionPage,1633945275,22,0,0
sx6fgj9f,5,tw6ofzo6,53,demographics,Page3,1633945281,1,0,0
sx6fgj9f,5,tw6ofzo6,54,demographics,Page4,1633945305,1,0,0
sx6fgj9f,1,lualaqid,38,decisions,DecisionPage,1633945308,23,0,0
sx6fgj9f,5,tw6ofzo6,55,demographics,Page5,1633945313,1,0,0
sx6fgj9f,5,tw6ofzo6,56,demographics,Page6,1633945319,1,0,0
sx6fgj9f,1,lualaqid,39,decisions,DecisionPage,1633945325,24,0,0
sx6fgj9f,5,tw6ofzo6,57,demographics,Page7,1633945330,1,0,0
sx6fgj9f,1,lualaqid,40,decisions,DecisionPage,1633945335,25,0,0
sx6fgj9f,5,tw6ofzo6,58,endpage,Introduction,1633945345,1,0,0
sx6fgj9f,5,tw6ofzo6,59,endpage,SummaryPage,1633945370,1,0,0
sx6fgj9f,1,lualaqid,41,numeracy,Instructions,1633945373,1,0,0
sx6fgj9f,5,tw6ofzo6,60,endpage,RealisePage,1633945374,1,0,0
sx6fgj9f,1,lualaqid,42,numeracy,Question1,1633945424,1,0,0
sx6fgj9f,1,lualaqid,43,numeracy,Question2,1633945441,1,0,0
sx6fgj9f,1,lualaqid,44,numeracy,Question3,1633945561,1,0,0
sx6fgj9f,1,lualaqid,45,numeracy,Question4,1633945621,1,0,0
sx6fgj9f,1,lualaqid,46,numeracy,Question5,1633945698,1,0,0
sx6fgj9f,1,lualaqid,47,numeracy,Question6,1633945821,1,0,0
sx6fgj9f,1,lualaqid,48,numeracy,Question7,1633945892,1,0,0
sx6fgj9f,1,lualaqid,49,numeracy,ResultsPage,1633945920,1,0,0
sx6fgj9f,1,lualaqid,50,demographics,Introduction,1633945932,1,0,0
sx6fgj9f,1,lualaqid,51,demographics,Page1,1633945935,1,0,0
sx6fgj9f,1,lualaqid,52,demographics,Page2,1633945938,1,0,0
sx6fgj9f,1,lualaqid,53,demographics,Page3,1633945944,1,0,0
sx6fgj9f,1,lualaqid,54,demographics,Page4,1633945950,1,0,0
sx6fgj9f,1,lualaqid,55,demographics,Page5,1633945954,1,0,0
sx6fgj9f,1,lualaqid,56,demographics,Page6,1633945972,1,0,0
sx6fgj9f,1,lualaqid,57,demographics,Page7,1633945977,1,0,0
sx6fgj9f,1,lualaqid,58,endpage,Introduction,1633945999,1,0,0
sx6fgj9f,1,lualaqid,59,endpage,SummaryPage,1633946023,1,0,0
sx6fgj9f,1,lualaqid,60,endpage,RealisePage,1633946026,1,0,0
baxe0zuf,1,fkt0idrw,1,instructions,Splash,1633951434,1,1,0
baxe0zuf,2,4nfjsw26,1,instructions,Splash,1633951434,1,1,0
baxe0zuf,3,8146ibpz,1,instructions,Splash,1633951434,1,1,0
baxe0zuf,4,oa9qe2uy,1,instructions,Splash,1633951434,1,1,0
baxe0zuf,5,al37f6iv,1,instructions,Splash,1633951434,1,1,0
baxe0zuf,6,x27fok07,1,instructions,Splash,1633951435,1,1,0
baxe0zuf,7,sh2jndtq,1,instructions,Splash,1633951435,1,1,0
baxe0zuf,8,mx2jjjo0,1,instructions,Splash,1633951435,1,1,0
baxe0zuf,9,r58np4zf,1,instructions,Splash,1633951435,1,1,0
baxe0zuf,10,suj4f23a,1,instructions,Splash,1633951435,1,1,0
baxe0zuf,1,fkt0idrw,2,instructions,Welcome,1633951489,1,1,0
baxe0zuf,2,4nfjsw26,2,instructions,Welcome,1633951489,1,1,0
baxe0zuf,3,8146ibpz,2,instructions,Welcome,1633951489,1,1,0
baxe0zuf,4,oa9qe2uy,2,instructions,Welcome,1633951489,1,1,0
baxe0zuf,5,al37f6iv,2,instructions,Welcome,1633951489,1,1,0
baxe0zuf,6,x27fok07,2,instructions,Welcome,1633951489,1,1,0
baxe0zuf,7,sh2jndtq,2,instructions,Welcome,1633951490,1,1,0
baxe0zuf,8,mx2jjjo0,2,instructions,Welcome,1633951490,1,1,0
baxe0zuf,9,r58np4zf,2,instructions,Welcome,1633951490,1,1,0
baxe0zuf,10,suj4f23a,2,instructions,Welcome,1633951490,1,1,0
baxe0zuf,1,fkt0idrw,3,instructions,Introduction,1633951588,1,1,0
baxe0zuf,2,4nfjsw26,3,instructions,Introduction,1633951588,1,1,0
baxe0zuf,3,8146ibpz,3,instructions,Introduction,1633951588,1,1,0
baxe0zuf,4,oa9qe2uy,3,instructions,Introduction,1633951588,1,1,0
baxe0zuf,5,al37f6iv,3,instructions,Introduction,1633951588,1,1,0
baxe0zuf,6,x27fok07,3,instructions,Introduction,1633951589,1,1,0
baxe0zuf,7,sh2jndtq,3,instructions,Introduction,1633951589,1,1,0
baxe0zuf,8,mx2jjjo0,3,instructions,Introduction,1633951589,1,1,0
baxe0zuf,9,r58np4zf,3,instructions,Introduction,1633951589,1,1,0
baxe0zuf,10,suj4f23a,3,instructions,Introduction,1633951589,1,1,0
baxe0zuf,6,x27fok07,4,instructions,OptionComprehension1,1633951596,1,0,0
baxe0zuf,8,mx2jjjo0,4,instructions,OptionComprehension1,1633951599,1,0,0
baxe0zuf,4,oa9qe2uy,4,instructions,OptionComprehension1,1633951601,1,0,0
baxe0zuf,6,x27fok07,5,instructions,OptionComprehension2,1633951601,1,0,0
baxe0zuf,2,4nfjsw26,4,instructions,OptionComprehension1,1633951601,1,0,0
baxe0zuf,5,al37f6iv,4,instructions,OptionComprehension1,1633951603,1,0,0
baxe0zuf,1,fkt0idrw,4,instructions,OptionComprehension1,1633951603,1,0,0
baxe0zuf,6,x27fok07,6,instructions,OptionComprehension3,1633951605,1,0,0
baxe0zuf,4,oa9qe2uy,5,instructions,OptionComprehension2,1633951606,1,0,0
baxe0zuf,8,mx2jjjo0,5,instructions,OptionComprehension2,1633951607,1,0,0
baxe0zuf,10,suj4f23a,4,instructions,OptionComprehension1,1633951609,1,0,0
baxe0zuf,1,fkt0idrw,5,instructions,OptionComprehension2,1633951610,1,0,0
baxe0zuf,6,x27fok07,7,instructions,OptionComprehension4,1633951610,1,0,0
baxe0zuf,2,4nfjsw26,5,instructions,OptionComprehension2,1633951611,1,0,0
baxe0zuf,5,al37f6iv,5,instructions,OptionComprehension2,1633951612,1,0,0
baxe0zuf,3,8146ibpz,4,instructions,OptionComprehension1,1633951612,1,0,0
baxe0zuf,8,mx2jjjo0,6,instructions,OptionComprehension3,1633951613,1,0,0
baxe0zuf,10,suj4f23a,5,instructions,OptionComprehension2,1633951616,1,0,0
baxe0zuf,4,oa9qe2uy,6,instructions,OptionComprehension3,1633951617,1,0,0
baxe0zuf,9,r58np4zf,4,instructions,OptionComprehension1,1633951622,1,0,0
baxe0zuf,3,8146ibpz,5,instructions,OptionComprehension2,1633951623,1,0,0
baxe0zuf,10,suj4f23a,6,instructions,OptionComprehension3,1633951626,1,0,0
baxe0zuf,1,fkt0idrw,6,instructions,OptionComprehension3,1633951629,1,0,0
baxe0zuf,8,mx2jjjo0,7,instructions,OptionComprehension4,1633951630,1,0,0
baxe0zuf,9,r58np4zf,5,instructions,OptionComprehension2,1633951630,1,0,0
baxe0zuf,1,fkt0idrw,7,instructions,OptionComprehension4,1633951636,1,0,0
baxe0zuf,5,al37f6iv,6,instructions,OptionComprehension3,1633951645,1,0,0
baxe0zuf,10,suj4f23a,7,instructions,OptionComprehension4,1633951651,1,0,0
baxe0zuf,5,al37f6iv,7,instructions,OptionComprehension4,1633951655,1,0,0
baxe0zuf,9,r58np4zf,6,instructions,OptionComprehension3,1633951657,1,0,0
baxe0zuf,3,8146ibpz,6,instructions,OptionComprehension3,1633951662,1,0,0
baxe0zuf,2,4nfjsw26,6,instructions,OptionComprehension3,1633951669,1,0,0
baxe0zuf,2,4nfjsw26,7,instructions,OptionComprehension4,1633951686,1,0,0
baxe0zuf,3,8146ibpz,7,instructions,OptionComprehension4,1633951697,1,0,0
baxe0zuf,9,r58np4zf,7,instructions,OptionComprehension4,1633951720,1,0,0
baxe0zuf,4,oa9qe2uy,7,instructions,OptionComprehension4,1633951750,1,0,0
baxe0zuf,7,sh2jndtq,4,instructions,OptionComprehension1,1633952017,1,0,0
baxe0zuf,7,sh2jndtq,5,instructions,OptionComprehension2,1633952020,1,0,0
baxe0zuf,7,sh2jndtq,6,instructions,OptionComprehension3,1633952022,1,0,0
baxe0zuf,7,sh2jndtq,7,instructions,OptionComprehension4,1633952026,1,0,0
baxe0zuf,1,fkt0idrw,8,instructions,AfterQuestions,1633952033,1,1,0
baxe0zuf,2,4nfjsw26,8,instructions,AfterQuestions,1633952033,1,1,0
baxe0zuf,3,8146ibpz,8,instructions,AfterQuestions,1633952033,1,1,0
baxe0zuf,4,oa9qe2uy,8,instructions,AfterQuestions,1633952033,1,1,0
baxe0zuf,5,al37f6iv,8,instructions,AfterQuestions,1633952033,1,1,0
baxe0zuf,6,x27fok07,8,instructions,AfterQuestions,1633952033,1,1,0
baxe0zuf,7,sh2jndtq,8,instructions,AfterQuestions,1633952033,1,1,0
baxe0zuf,8,mx2jjjo0,8,instructions,AfterQuestions,1633952033,1,1,0
baxe0zuf,9,r58np4zf,8,instructions,AfterQuestions,1633952033,1,1,0
baxe0zuf,10,suj4f23a,8,instructions,AfterQuestions,1633952033,1,1,0
baxe0zuf,1,fkt0idrw,9,instructions,DecisionRounds,1633952112,1,1,0
baxe0zuf,2,4nfjsw26,9,instructions,DecisionRounds,1633952112,1,1,0
baxe0zuf,3,8146ibpz,9,instructions,DecisionRounds,1633952112,1,1,0
baxe0zuf,4,oa9qe2uy,9,instructions,DecisionRounds,1633952112,1,1,0
baxe0zuf,5,al37f6iv,9,instructions,DecisionRounds,1633952112,1,1,0
baxe0zuf,6,x27fok07,9,instructions,DecisionRounds,1633952112,1,1,0
baxe0zuf,7,sh2jndtq,9,instructions,DecisionRounds,1633952112,1,1,0
baxe0zuf,8,mx2jjjo0,9,instructions,DecisionRounds,1633952112,1,1,0
baxe0zuf,9,r58np4zf,9,instructions,DecisionRounds,1633952112,1,1,0
baxe0zuf,10,suj4f23a,9,instructions,DecisionRounds,1633952112,1,1,0
baxe0zuf,4,oa9qe2uy,10,instructions,ChoosingOption,1633952123,1,0,0
baxe0zuf,8,mx2jjjo0,10,instructions,ChoosingOption,1633952124,1,0,0
baxe0zuf,3,8146ibpz,10,instructions,ChoosingOption,1633952125,1,0,0
baxe0zuf,1,fkt0idrw,10,instructions,ChoosingOption,1633952149,1,0,0
baxe0zuf,6,x27fok07,10,instructions,ChoosingOption,1633952154,1,0,0
baxe0zuf,5,al37f6iv,10,instructions,ChoosingOption,1633952155,1,0,0
baxe0zuf,9,r58np4zf,10,instructions,ChoosingOption,1633952159,1,0,0
baxe0zuf,10,suj4f23a,10,instructions,ChoosingOption,1633952165,1,0,0
baxe0zuf,2,4nfjsw26,10,instructions,ChoosingOption,1633952166,1,0,0
baxe0zuf,7,sh2jndtq,10,instructions,ChoosingOption,1633952293,1,0,0
baxe0zuf,1,fkt0idrw,11,instructions,DeterminingEarnings,1633952342,1,1,0
baxe0zuf,2,4nfjsw26,11,instructions,DeterminingEarnings,1633952342,1,1,0
baxe0zuf,3,8146ibpz,11,instructions,DeterminingEarnings,1633952342,1,1,0
baxe0zuf,4,oa9qe2uy,11,instructions,DeterminingEarnings,1633952342,1,1,0
baxe0zuf,5,al37f6iv,11,instructions,DeterminingEarnings,1633952343,1,1,0
baxe0zuf,6,x27fok07,11,instructions,DeterminingEarnings,1633952343,1,1,0
baxe0zuf,7,sh2jndtq,11,instructions,DeterminingEarnings,1633952343,1,1,0
baxe0zuf,8,mx2jjjo0,11,instructions,DeterminingEarnings,1633952343,1,1,0
baxe0zuf,9,r58np4zf,11,instructions,DeterminingEarnings,1633952343,1,1,0
baxe0zuf,10,suj4f23a,11,instructions,DeterminingEarnings,1633952343,1,1,0
baxe0zuf,3,8146ibpz,12,instructions,GeneralComprehension1,1633952349,1,0,0
baxe0zuf,6,x27fok07,12,instructions,GeneralComprehension1,1633952349,1,0,0
baxe0zuf,9,r58np4zf,12,instructions,GeneralComprehension1,1633952350,1,0,0
baxe0zuf,8,mx2jjjo0,12,instructions,GeneralComprehension1,1633952351,1,0,0
baxe0zuf,4,oa9qe2uy,12,instructions,GeneralComprehension1,1633952351,1,0,0
baxe0zuf,2,4nfjsw26,12,instructions,GeneralComprehension1,1633952351,1,0,0
baxe0zuf,10,suj4f23a,12,instructions,GeneralComprehension1,1633952354,1,0,0
baxe0zuf,3,8146ibpz,13,instructions,GeneralComprehension2,1633952354,1,0,0
baxe0zuf,6,x27fok07,13,instructions,GeneralComprehension2,1633952355,1,0,0
baxe0zuf,8,mx2jjjo0,13,instructions,GeneralComprehension2,1633952356,1,0,0
baxe0zuf,9,r58np4zf,13,instructions,GeneralComprehension2,1633952360,1,0,0
baxe0zuf,10,suj4f23a,13,instructions,GeneralComprehension2,1633952362,1,0,0
baxe0zuf,4,oa9qe2uy,13,instructions,GeneralComprehension2,1633952362,1,0,0
baxe0zuf,2,4nfjsw26,13,instructions,GeneralComprehension2,1633952364,1,0,0
baxe0zuf,5,al37f6iv,12,instructions,GeneralComprehension1,1633952367,1,0,0
baxe0zuf,1,fkt0idrw,12,instructions,GeneralComprehension1,1633952372,1,0,0
baxe0zuf,1,fkt0idrw,13,instructions,GeneralComprehension2,1633952376,1,0,0
baxe0zuf,5,al37f6iv,13,instructions,GeneralComprehension2,1633952392,1,0,0
baxe0zuf,7,sh2jndtq,12,instructions,GeneralComprehension1,1633952405,1,0,0
baxe0zuf,7,sh2jndtq,13,instructions,GeneralComprehension2,1633952412,1,0,0
baxe0zuf,1,fkt0idrw,14,instructions,AfterQuestions,1633952445,1,1,0
baxe0zuf,2,4nfjsw26,14,instructions,AfterQuestions,1633952445,1,1,0
baxe0zuf,3,8146ibpz,14,instructions,AfterQuestions,1633952445,1,1,0
baxe0zuf,4,oa9qe2uy,14,instructions,AfterQuestions,1633952445,1,1,0
baxe0zuf,5,al37f6iv,14,instructions,AfterQuestions,1633952445,1,1,0
baxe0zuf,6,x27fok07,14,instructions,AfterQuestions,1633952445,1,1,0
baxe0zuf,7,sh2jndtq,14,instructions,AfterQuestions,1633952445,1,1,0
baxe0zuf,8,mx2jjjo0,14,instructions,AfterQuestions,1633952445,1,1,0
baxe0zuf,9,r58np4zf,14,instructions,AfterQuestions,1633952445,1,1,0
baxe0zuf,10,suj4f23a,14,instructions,AfterQuestions,1633952445,1,1,0
baxe0zuf,1,fkt0idrw,15,instructions,Summary,1633952593,1,1,0
baxe0zuf,2,4nfjsw26,15,instructions,Summary,1633952593,1,1,0
baxe0zuf,3,8146ibpz,15,instructions,Summary,1633952593,1,1,0
baxe0zuf,4,oa9qe2uy,15,instructions,Summary,1633952593,1,1,0
baxe0zuf,5,al37f6iv,15,instructions,Summary,1633952593,1,1,0
baxe0zuf,6,x27fok07,15,instructions,Summary,1633952593,1,1,0
baxe0zuf,7,sh2jndtq,15,instructions,Summary,1633952593,1,1,0
baxe0zuf,8,mx2jjjo0,15,instructions,Summary,1633952593,1,1,0
baxe0zuf,9,r58np4zf,15,instructions,Summary,1633952593,1,1,0
baxe0zuf,10,suj4f23a,15,instructions,Summary,1633952594,1,1,0
baxe0zuf,8,mx2jjjo0,16,decisions,DecisionPage,1633952603,1,0,0
baxe0zuf,10,suj4f23a,16,decisions,DecisionPage,1633952605,1,0,0
baxe0zuf,2,4nfjsw26,16,decisions,DecisionPage,1633952609,1,0,0
baxe0zuf,7,sh2jndtq,16,decisions,DecisionPage,1633952610,1,0,0
